Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Due date,Votes,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (Actual end),Custom field (Actual start),Custom field (Change reason),Custom field (Change risk),Custom field (Change type),Custom field (Development),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Status),Custom field (Flagged),Custom field (Goals),Custom field (Impact),Custom field (Issue color),Custom field (Locked forms),Custom field (Open forms),Custom field (Project overview key),Custom field (Project overview status),Custom field (Rank),Custom field (Request Type),Custom field (Sentiment),Sprint,Custom field (Start date),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Total forms),Custom field (Vulnerability),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Parent,Parent summary,Status Category,Status Category Changed
Update Email Notification Content for Address Verification,ZYG-14,10013,Bug,Ready for production,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,18/Jun/24 12:46 PM,11/Jul/24 4:47 PM,11/Jul/24 4:45 PM,,,0,Minor,"The information/content showing on the Email notification when the address verification is submitted for approval should be changed

h3. STEPS

# Create an account
# Create a passcode
# On the complete account setup screen, click on the Address Verification card
# Fill out the form and submit
# Check your account email relating to the Address verification request

h3. EXPECTED RESULT 

The Email template and content should be better

h3. ACTUAL RESULT

The Email template and content are just a single line of text



!Screenshot 2024-06-18 at 12.44.46 PM-20240618-114452.png|width=690,height=144,alt=""Screenshot 2024-06-18 at 12.44.46 PM-20240618-114452.png""!



!Screenshot 2024-06-18 at 12.44.55 PM-20240618-114500.png|width=692,height=127,alt=""Screenshot 2024-06-18 at 12.44.55 PM-20240618-114500.png""!",,Adeniyi John,David Yamah,Edward French,folaranmiaderinto,KELVIN OGUMOR,62b2b7970c77011bdfdcd453,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,70121:74964859-65d0-4408-b9d7-c71f323c2149,712020:af655a80-53c3-4600-8121-2d72f4132621,5d2cab6f52a8370c567f05c4,,,,,,,,,,,,,,,18/Jun/24 12:46 PM;ug:1a16ba24-7913-4aca-9dd9-a1d75dcb4a11;Screenshot 2024-06-18 at 12.44.46 PM-20240618-114452.png;https://zyggynew.atlassian.net/rest/api/3/attachment/content/10002,18/Jun/24 12:46 PM;ug:1a16ba24-7913-4aca-9dd9-a1d75dcb4a11;Screenshot 2024-06-18 at 12.44.55 PM-20240618-114500.png;https://zyggynew.atlassian.net/rest/api/3/attachment/content/10001,,,,,,,,,,,,,,,,,,,,,,0|i0000l:,,,Bug Sprint,,,,,,,,,2024-06-18 15:47:35.021,,18/Jun/24 4:47 PM;70121:74964859-65d0-4408-b9d7-c71f323c2149;[~accountid:5d2cab6f52a8370c567f05c4] Please could you design the email template and attach it here.,"19/Jun/24 11:12 AM;70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19;@dipo [~accountid:62b2b7970c77011bdfdcd453] please how long does it take to verify an address? If it takes within a few hours, then an email might not be necessary.","19/Jun/24 11:23 AM;62b2b7970c77011bdfdcd453;[~accountid:70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19] The approval is done manually, so it depends on the number of requests but I think a maximum of 72hours is enough/standard

",22/Jun/24 3:05 PM;70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19;[~accountid:5d2cab6f52a8370c567f05c4] reminder here ,"08/Jul/24 10:48 AM;5d2cab6f52a8370c567f05c4;Here is the link to the design
[https://www.figma.com/design/JBtyh9qffFKXL2CzDSuExj?node-id=4596-21863#865718917|https://www.figma.com/design/JBtyh9qffFKXL2CzDSuExj?node-id=4596-21863#865718917|smart-link] ","09/Jul/24 9:13 AM;62b2b7970c77011bdfdcd453;This is not fixed yet or maybe their fixes are not reflecting 

CC: [~accountid:70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19] ",09/Jul/24 9:56 AM;70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19;[~accountid:712020:af655a80-53c3-4600-8121-2d72f4132621] [~accountid:5f6e4e4ded55c7006af8793c] please can you quickly fix this ,09/Jul/24 11:15 AM;712020:af655a80-53c3-4600-8121-2d72f4132621;backend sends emails not me,09/Jul/24 11:52 AM;70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19;[~accountid:6371350a5fce844d60662eb2] [~accountid:712020:61bce7d8-9fa0-45f1-8e8f-50f082f3696a] please see,,,10001,BUGS,In Progress,25/Jun/24 3:30 AM
Missing Push Notifications for Address Verification,ZYG-13,10012,Bug,Ready for production,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,18/Jun/24 12:40 PM,25/Jul/24 11:57 AM,25/Jul/24 11:57 AM,,,0,Minor,"There is no push notification to confirm that the address has been successfully submitted for verification and will be reviewed

h3. STEPS

# Create an account
# Create a passcode
# On the complete account setup screen, locate the Address Verification card
# Click on the Address Verification Card
# Fill out the Address Verification form to make a verification request
# Click on the Proceed button after filling out the form

h3. EXPECTED RESULT 

After filling out the Address Verification form and clicking on the Proceed button, the Address Verification card status changes to Pending, there should be a push notification also show that the request is in progress and the minimum amount of time it’ll take to get verified

h3. ACTUAL RESULT

There is no push notification and there is also no communication on the amount of time the verification will take to get approved",,Adeniyi John,David Yamah,folaranmiaderinto,,,62b2b7970c77011bdfdcd453,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,712020:af655a80-53c3-4600-8121-2d72f4132621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0|i0002n:,,,Bug Sprint,,,,,,,,,2024-06-19 09:08:32.168,,19/Jun/24 10:08 AM;712020:af655a80-53c3-4600-8121-2d72f4132621;from backend,"19/Jun/24 10:46 AM;62b2b7970c77011bdfdcd453;[~accountid:712020:188b1e28-5229-4307-b932-746c6bf21187] Please provide a screenshot of the address verification request so I can view the fields shown on your end for this request.

CC: [~accountid:70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19] ",,,,,,,,,,10001,BUGS,In Progress,24/Jul/24 12:29 PM
Incorrect Default Error on Transaction PIN Screen,ZYG-12,10011,Bug,Ready for production,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,18/Jun/24 12:33 PM,09/Jul/24 8:45 AM,09/Jul/24 8:45 AM,,,0,Minor,"On loading the Transaction PIN screen, the OTP field incorrectly shows an “Invalid PIN” error message by default. This should be removed, as there cannot be an “Invalid PIN” message when the user is creating the PIN. Errors should only appear if the “Enter PIN” and “Confirm PIN” fields do not match or if a weak PIN is used.

h3. STEPS

# Create an account
# Create a passcode
# On the complete account setup screen, locate the Transaction PIN card
# Click on the Transaction PIN card

h3. EXPECTED RESULT 

Clicking on the Transaction PIN card should not have any default error message

h3. ACTUAL RESULT

Clicking on the Transaction PIN card has a default error message",,Adeniyi John,David Yamah,folaranmiaderinto,Michael David,,62b2b7970c77011bdfdcd453,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,712020:af655a80-53c3-4600-8121-2d72f4132621,712020:61bce7d8-9fa0-45f1-8e8f-50f082f3696a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0|i0002f:,,,Bug Sprint,,,,,,,,,2024-06-19 09:08:19.397,,19/Jun/24 10:08 AM;712020:af655a80-53c3-4600-8121-2d72f4132621;Response comes from backend,08/Jul/24 2:26 PM;712020:61bce7d8-9fa0-45f1-8e8f-50f082f3696a;[~accountid:62b2b7970c77011bdfdcd453] Kindly retest this,,,,,,,,,,10001,BUGS,In Progress,08/Jul/24 2:26 PM
Issue with Initial OTP Code Delivery,ZYG-11,10010,Bug,Ready for production,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,17/Jun/24 5:49 PM,09/Jul/24 8:31 AM,08/Jul/24 9:58 AM,,,0,Minor,"The initial attempt to receive the code is unsuccessful. However, when the “Resend Text” option is clicked, the OTP code is successfully delivered.

h3. STEPS

# Create an account
# Create a passcode
# On the complete account setup screen, click on the Email Verification card

h3. EXPECTED RESULT 

On clicking on the Email Verification card, that should initiate the OTP request being sent to the account email

h3. ACTUAL RESULT

No OTP code is sent to the account email until the user request for another OTP by clicking the Resent button",,Adeniyi John,David Yamah,folaranmiaderinto,Michael David,,62b2b7970c77011bdfdcd453,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,712020:af655a80-53c3-4600-8121-2d72f4132621,712020:61bce7d8-9fa0-45f1-8e8f-50f082f3696a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0|i0001h:9,,,Bug Sprint,,,,,,,,,2024-06-18 09:33:53.806,,18/Jun/24 10:33 AM;712020:af655a80-53c3-4600-8121-2d72f4132621;backend should stop sending OTP at account creation the front end will handle it,21/Jun/24 8:24 AM;70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19;[~accountid:6371350a5fce844d60662eb2] please see comment below,08/Jul/24 9:03 AM;712020:61bce7d8-9fa0-45f1-8e8f-50f082f3696a;[~accountid:62b2b7970c77011bdfdcd453] is the bug still persisting ,"08/Jul/24 9:37 AM;62b2b7970c77011bdfdcd453;Nope, I created an account yesterday and didn’t experience this [~accountid:712020:61bce7d8-9fa0-45f1-8e8f-50f082f3696a] ",,,,,,,,10001,BUGS,In Progress,04/Jul/24 7:46 AM
Ineffective OTP Code for Email Verification,ZYG-10,10009,Bug,Ready for production,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,17/Jun/24 5:46 PM,09/Jul/24 8:31 AM,30/Aug/24 9:02 PM,,,0,Major,"* The Zyggy Verification OTP code sent to the account email after a user successfully creates an account is ineffective, as it returns an “email not verified” error message during email verification. *_This feature should be removed_*, and the OTP should only be sent upon user request.

h3. STEPS

# Create an account
# Create a passcode
# Check your account email for the sent OTP code

h3. EXPECTED RESULT 

The OTP code should not be initiated automatically upon creating an account, it should only be sent to the account email when the user initiates it

h3. ACTUAL RESULT

The OTP code should be initiated automatically upon creating an account and it is not effective for the Zyggy Verification on the complete account setup screen",,Adeniyi John,David Yamah,folaranmiaderinto,Paul Aikhomu,,62b2b7970c77011bdfdcd453,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,712020:af655a80-53c3-4600-8121-2d72f4132621,712020:188b1e28-5229-4307-b932-746c6bf21187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0|i0001h:i,,,Bug Sprint,,,,,,,,,2024-06-18 09:33:11.374,,18/Jun/24 10:33 AM;712020:af655a80-53c3-4600-8121-2d72f4132621;backend,18/Jun/24 12:49 PM;712020:af655a80-53c3-4600-8121-2d72f4132621;fixed from front end backend needs to adjust on his end,05/Jul/24 10:23 AM;712020:af655a80-53c3-4600-8121-2d72f4132621;please stop sending otp at account creation the user will trigger it manually when he/she wants to verify email,06/Jul/24 11:55 AM;712020:188b1e28-5229-4307-b932-746c6bf21187;[~accountid:6371350a5fce844d60662eb2] any update on this issue?  cc: [~accountid:70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19] [~accountid:70121:74964859-65d0-4408-b9d7-c71f323c2149] ,,,,,,,,10001,BUGS,In Progress,18/Jun/24 12:49 PM
App starts from the Passcode Screen,ZYG-9,10008,Bug,Ready for production,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,17/Jun/24 5:38 PM,25/Jun/24 11:56 AM,30/Aug/24 9:02 PM,,,0,Minor,"Most times, the app starts from the passcode screen and then returns “Not null? Sign out” at the bottom

h3. STEPS

# Relaunch the app
# Make sure the passcode screen is visible
# Sign out your account
# Make sure the Onboarding screen is visible i.e the screen where the “Create account“ and “Login“ text is visible
# Close the app
# Re-open the app

h3. EXPECTED RESULT 

The app should start from the Onboarding screen is visible i.e the screen where the “Create account“ and “Login“ text is visible

h3. ACTUAL RESULT

The app starts from the passcode screen but the user account is not active hence the reason why it shows “Not Null” at the bottom",,Adeniyi John,David Yamah,,,,62b2b7970c77011bdfdcd453,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0|i0001i:wr,,,Bug Sprint,,,,,,,,,,,,,,,,,,,,,,10001,BUGS,In Progress,18/Jun/24 10:32 AM
Unreadable Error Message on Login Timeout -> Blank Screen on Login,ZYG-8,10007,Bug,In Progress,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,17/Jun/24 5:22 PM,25/Jul/24 12:25 PM,25/Jul/24 12:25 PM,,,0,Minor,"When a timeout occurs during login, likely due to network or server issues, it results in an unreadable error message.

h3. STEPS

# Attempt to Log into the app
# Simulate a Network Flunctuation scenario when the app is trying to log in or simulate a server error scenario

h3. EXPECTED RESULT 

The error message should be readable to users

h3. ACTUAL RESULT

The error message is not legible to users",,Adeniyi John,David Yamah,folaranmiaderinto,,,62b2b7970c77011bdfdcd453,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,712020:af655a80-53c3-4600-8121-2d72f4132621,,,,,,,,,,,,,,,,,19/Jun/24 4:03 PM;ug:1a16ba24-7913-4aca-9dd9-a1d75dcb4a11;IMG-20240606-WA0006.jpg;https://zyggynew.atlassian.net/rest/api/3/attachment/content/10011,17/Jun/24 5:22 PM;ug:1a16ba24-7913-4aca-9dd9-a1d75dcb4a11;Photo on 14-06-2024 at 10.11 AM.jpg;https://zyggynew.atlassian.net/rest/api/3/attachment/content/10000,,,,,,,,,,,,,,,,,,,,,,0|i0003a:zzzzw,,,Bug Sprint,,,,,,,,,2024-06-18 09:32:44.63,,18/Jun/24 10:32 AM;712020:af655a80-53c3-4600-8121-2d72f4132621;backend should return only user friendly error messages,"25/Jul/24 11:56 AM;62b2b7970c77011bdfdcd453;This has not occured in a while but when an Invalid Passcode is inputted, sometimes it leads to a blank screen



Skmetimes Valid passcode does this same too



CC: [~accountid:70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19] ",,,,,,,,,,10001,BUGS,In Progress,08/Jul/24 10:09 AM
Incomplete Registration Data Retrieval Issue,ZYG-7,10006,Bug,Testing in progress,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,17/Jun/24 5:16 PM,09/Jul/24 10:40 AM,30/Aug/24 9:02 PM,,,0,Minor,"When users have not completed registration, their details are saved to the database upon reaching the BVN/NIN screen. However, if the app is relaunched, it fails to retrieve the previously saved data, preventing the user from continuing from the BVN/NIN screen.

h3. STEPS

# Create an account and stop at the BVN/NIN screen
# Close the app without passing the BVN/NIN screen
# Relaunch the app

h3. EXPECTED RESULT 

The app should be able to retrieve the data of the app and let the user continue from where they stopped

h3. ACTUAL RESULT

The app starts from the Onboarding screen again",,Adeniyi John,ayokodipo,David Yamah,folaranmiaderinto,,62b2b7970c77011bdfdcd453,712020:7de51337-86bb-4fec-bdef-8ab2b3517aa2,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,712020:af655a80-53c3-4600-8121-2d72f4132621,,,,,,,,,,,,,,,,20/Jun/24 11:50 AM;ug:01a586d5-b8e7-49e4-a2d9-bbd2a02e4352;20240620 113722.mp4;https://zyggynew.atlassian.net/rest/api/3/attachment/content/10016,,,,,,,,,,,,,,,,,,,,,,,0|i0003a:zzzzp,,,Bug Sprint,,,,,,,,,2024-06-18 11:50:55.678,,18/Jun/24 12:50 PM;712020:af655a80-53c3-4600-8121-2d72f4132621;fixed from front end…but backend needs to delete bvn and nin info incase theres and error with the verification…so user can try again,20/Jun/24 11:50 AM;712020:7de51337-86bb-4fec-bdef-8ab2b3517aa2;Fixed.,,,,,,,,,,10001,BUGS,In Progress,18/Jun/24 12:50 PM
Login and Sign up Behaviour after an Interruption while creating an account,ZYG-6,10005,Bug,Testing in progress,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,Adeniyi John,62b2b7970c77011bdfdcd453,17/Jun/24 5:02 PM,11/Jul/24 2:12 PM,30/Aug/24 9:02 PM,,,0,Minor,"When you create an account and stop on the BVN/NIN screen, if you close the app and relaunch the app, it does not fetch the data of the app and one can log in/signup to continue from where they left off

h3. STEPS

# Open the app
# Choose to Create an account
# Input your phone number and proceed to input a valid OTP code
# Input your email
# Input your first name, last name, gender, DOB
# Make sure to be navigated to the BVN/NIN screen
# Close the app
# Log in with the phone number you just used to create an account

h3. EXPECTED RESULT 

The app should be able to fetch the details of the user account after inputting the phone number and the OTP code and then navigate the user to where they left off

h3. ACTUAL RESULT

When you try to log in with the phone number that you just used to create an account, and then you input the OTP code, clicking the Login button does not make any function

The case is also the same when you try to use the same number to recreate your account

Closing the app and relaunching starts the app on the passcode screen and the user has actually not created a passcode",,Adeniyi John,ayokodipo,David Yamah,,,62b2b7970c77011bdfdcd453,712020:7de51337-86bb-4fec-bdef-8ab2b3517aa2,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0|i0003a:zzzzr,,,Bug Sprint,,,,,,,,,2024-06-19 09:25:12.523,,19/Jun/24 10:25 AM;70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19;[~accountid:62b2b7970c77011bdfdcd453] can you add a recording or screenshots,20/Jun/24 11:44 AM;712020:7de51337-86bb-4fec-bdef-8ab2b3517aa2;Fixed. Check attachment.,"25/Jun/24 12:00 PM;62b2b7970c77011bdfdcd453;[~accountid:712020:7de51337-86bb-4fec-bdef-8ab2b3517aa2] Please remove this attachment on your end, I’ll try to reproduce this bug and add an attachment or maybe you can help with that as well.",25/Jun/24 12:05 PM;712020:7de51337-86bb-4fec-bdef-8ab2b3517aa2;[~accountid:712020:7de51337-86bb-4fec-bdef-8ab2b3517aa2] Removed.,11/Jul/24 2:00 PM;70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19;Are we still blocked here? [~accountid:712020:7de51337-86bb-4fec-bdef-8ab2b3517aa2] [~accountid:62b2b7970c77011bdfdcd453] ,11/Jul/24 2:12 PM;62b2b7970c77011bdfdcd453;I have not tested this because I don't want to delete my account yet [~accountid:70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19] ,,,,,,10001,BUGS,In Progress,25/Jun/24 11:54 AM
Login Screen OTP Screen Content,ZYG-5,10004,Bug,Ready for production,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,,Adeniyi John,62b2b7970c77011bdfdcd453,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,17/Jun/24 3:08 PM,21/Jun/24 9:24 PM,30/Aug/24 9:02 PM,,,0,Minor,"The content on the OTP code screen when one wants to log in should be changed

h3. STEPS

# Launch the app.
# On the first screen, click on the ""Login"" button.
# Input your phone number.
# After entering your phone number, you will be navigated to the OTP screen

h3. EXPECTED RESULT 

The Content on the screen should relate to the OTP that should be entered 

h3. ACTUAL RESULT

The Content on the does not relate to the OTP that should be entered",,David Yamah,,,,,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0|i0000v:,,,Bug Sprint,,,,,,,,,,,17/Jun/24 5:14 PM;70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19;[~accountid:62b2b7970c77011bdfdcd453] you can attach screenshots too. Thanks ,,,,,,,,,,,10001,BUGS,In Progress,18/Jun/24 12:51 PM
"When an invalid OTP is entered in the Code field, clicking the Ok button on the error modal navigates the user to the first screen",ZYG-4,10003,Bug,Ready for production,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,17/Jun/24 2:58 PM,25/Jun/24 11:54 AM,30/Aug/24 9:02 PM,,,0,Major,"When an invalid OTP is entered in the Code field, clicking the Ok button on the error modal navigates the user to the first screen

*STEPS*

# Log in to the mobile app
# Select create account 
# Input details
# Confirm Phone number and enter OTP
# Click okay on the error modal

*Expected result*
Clicking “OK” should take the user to the current screen

*Actual result*
The user is navigated to the first screen. ",,ayokodipo,David Yamah,,,,712020:7de51337-86bb-4fec-bdef-8ab2b3517aa2,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0|i0000p:,,,Bug Sprint,,,,,,,,,2024-06-20 10:45:50.157,,20/Jun/24 11:45 AM;712020:7de51337-86bb-4fec-bdef-8ab2b3517aa2;Fixed.,,,,,,,,,,,10001,BUGS,In Progress,18/Jun/24 12:47 PM
Send invites to team members,ZYG-3,10002,Task,Released,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,Done,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,17/Jun/24 2:09 PM,19/Jun/24 10:56 AM,30/Aug/24 9:02 PM,19/Jun/24 10:56 AM,,0,,,,David Yamah,,,,,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0|i0000f:,,,Bug Sprint,,,,,,,,,,10000_*:*_1_*:*_8650737_*|*_10002_*:*_1_*:*_0_*|*_10001_*:*_1_*:*_152544302,,,,,,,,,,,,,,Done,19/Jun/24 10:56 AM
BUGS,ZYG-2,10001,Epic,To Do,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,,,,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,17/Jun/24 2:03 PM,17/Jun/24 2:03 PM,30/Aug/24 9:02 PM,,,0,,All bugs in production come under this Epic,,David Yamah,,,,,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple,,,,,0|i00007:,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,17/Jun/24 2:03 PM
Move Bugs to Jira Board,ZYG-1,10000,Story,Released,ZYG,Zyggy_Board,software,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,Medium,Done,ayokodipo,712020:7de51337-86bb-4fec-bdef-8ab2b3517aa2,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,David Yamah,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,17/Jun/24 1:59 PM,21/Jun/24 11:27 AM,30/Aug/24 9:02 PM,21/Jun/24 11:27 AM,,0,,,,David Yamah,,,,,70121:c3ff68b8-b470-47a1-9c3e-05f21818bc19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0|i0000j:,,,Bug Sprint,,,,,,,,,,10000_*:*_2_*:*_336405961_*|*_10002_*:*_1_*:*_0_*|*_10004_*:*_1_*:*_89305,,,,,,,,,,,,,,Done,21/Jun/24 11:27 AM
